6.626248359680175781e-02
6.630444526672363281e-02
6.722545623779296875e-02
7.476866245269775391e-02
1.697831153869628906e-01
8.427668809890747070e-01
4.862061381340026855e+00
1.177249002456665039e+01
9.377108931541442871e+00
7.556562423706054688e+00
6.646730065345764160e+00
5.180889010429382324e+00
4.278282046318054199e+00
3.619269847869873047e+00
3.177942991256713867e+00
2.678378462791442871e+00
