2.3247241973877E-01
7.51079082489014E-01
2.24359214305878E+00
2.24740654230118E+01
6.0001561164856E+01
6.00038065910339E+01
6.00039685964584E+01
6.00060504674911E+01
6.0006250500679E+01
6.00052350759506E+01
6.00077661275864E+01
6.00059279203415E+01
6.00068354606628E+01
6.00078217983246E+01
6.00084588527679E+01
6.00098600387573E+01
