5.250000000000000000e+01
4.700000000000000000e+01
4.100000000000000000e+01
3.850000000000000000e+01
5.200000000000000000e+01
1.570000000000000000e+02
6.890000000000000000e+02
1.449000000000000000e+03
1.030500000000000000e+03
7.470000000000000000e+02
6.050000000000000000e+02
4.340000000000000000e+02
3.365000000000000000e+02
2.630000000000000000e+02
2.135000000000000000e+02
1.720000000000000000e+02
