3.500000000000000000e+01
3.100000000000000000e+01
2.900000000000000000e+01
2.900000000000000000e+01
3.750000000000000000e+01
8.700000000000000000e+01
2.485000000000000000e+02
3.165000000000000000e+02
2.630000000000000000e+02
1.975000000000000000e+02
1.690000000000000000e+02
1.315000000000000000e+02
1.070000000000000000e+02
9.000000000000000000e+01
7.600000000000000000e+01
7.250000000000000000e+01
