4.85E+01
8.45E+01
2.225E+02
5.525E+02
1.9325E+03
7.4525E+03
1.6023E+04
1.556E+04
1.4368E+04
1.25725E+04
1.1084E+04
6.96E+03
5.071E+03
3.324E+03
2.524E+03
2.592E+03
