3.055155277252197266e-02
3.133654594421386719e-02
3.408110141754150391e-02
3.549993038177490234e-02
4.156804084777832031e-02
1.004815101623535156e-01
4.938534498214721680e-01
9.741034507751464844e-01
8.986386060714721680e-01
8.180086612701416016e-01
7.376904487609863281e-01
6.269600391387939453e-01
6.089104413986206055e-01
5.238815546035766602e-01
4.894266128540039062e-01
4.524631500244140625e-01
